32,0.255,0,0,0,0,0,0,0,0
33,0.34000000000000002,-0.17756249999999998,-0.2734375,0.52556250000000004,0.9296875,667.5,338.5,712.5,415.5
34,0.41000000000000003,-0.20906249999999998,0.1640625,0.61906249999999996,0.9296875,509.5,57.5,562.5,106.5
35,0.60299999999999998,-0.21912500000000007,-0.2578125,0.81212499999999999,0.8515625,160.5,108.5,226.5,179.5
36,0.55900000000000005,-0.21037500000000003,-0.3359375,0.75837500000000002,0.9453125,883.5,429.5,945.5,511.5
37,0.94400000000000006,-0.22331249999999994,-0.2734375,1.1673125,0.8515625,0.5,107.5,89.5,179.5
38,0.60299999999999998,-0.21906249999999997,-0.2578125,0.85906250000000006,0.8671875,90.5,107.5,159.5,179.5
39,0.23300000000000001,-0.20381250000000001,0.1640625,0.43681249999999999,0.9296875,467.5,57.5,508.5,106.5
40,0.38500000000000001,-0.18943749999999998,-0.4453125,0.60743749999999996,0.9765625,221.5,420.5,272.5,511.5
41,0.38500000000000001,-0.21543749999999998,-0.4453125,0.58143750000000005,0.9765625,273.5,420.5,324.5,511.5
42,0.47700000000000004,-0.21462500000000001,0.0546875,0.69162500000000005,0.9296875,299.5,50.5,357.5,106.5
43,0.505,-0.200625,-0.1640625,0.70562500000000006,0.7578125,176.5,47.5,234.5,106.5
44,0.29899999999999999,-0.22037500000000004,-0.4296875,0.49837500000000001,0.3984375,977.5,203.5,1023.5,256.5
45,0.375,-0.21093749999999997,0.0078125,0.5859375,0.6328125,65.5,0.5,116.5,40.5
46,0.28200000000000003,-0.20324999999999999,-0.2734375,0.48425000000000001,0.4296875,974.5,134.5,1018.5,179.5
47,0.44700000000000001,-0.26868750000000002,-0.3828125,0.71568750000000003,0.9921875,623.5,423.5,686.5,511.5
48,0.59399999999999997,-0.21912499999999996,-0.2734375,0.81212499999999999,0.8984375,352.5,181.5,418.5,256.5
49,0.42099999999999999,-0.25737499999999996,-0.2578125,0.58637499999999998,0.8984375,673.5,182.5,727.5,256.5
50,0.505,-0.24387500000000004,-0.2578125,0.72487500000000005,0.8984375,728.5,182.5,790.5,256.5
51,0.51100000000000001,-0.22606249999999997,-0.2734375,0.72706250000000006,0.8984375,962.5,340.5,1023.5,415.5
52,0.52800000000000002,-0.24181250000000001,-0.2578125,0.77381250000000001,0.8984375,791.5,182.5,856.5,256.5
53,0.52300000000000002,-0.21656249999999996,-0.2734375,0.73656250000000001,0.8984375,419.5,181.5,480.5,256.5
54,0.54700000000000004,-0.2136875,-0.2734375,0.77068749999999997,0.8984375,481.5,181.5,544.5,256.5
55,0.46900000000000003,-0.25506249999999997,-0.2578125,0.69806250000000003,0.8984375,857.5,182.5,918.5,256.5
56,0.55500000000000005,-0.2151875,-0.2734375,0.76918750000000002,0.8984375,545.5,181.5,608.5,256.5
57,0.54600000000000004,-0.22368750000000001,-0.2734375,0.76068749999999996,0.8984375,609.5,181.5,672.5,256.5
58,0.30199999999999999,-0.18824999999999997,-0.2734375,0.49925000000000003,0.7734375,288.5,112.5,332.5,179.5
59,0.309,-0.22237500000000004,-0.4296875,0.49637500000000001,0.7734375,713.5,338.5,759.5,415.5
60,0.44800000000000001,-0.234125,-0.1796875,0.67212499999999997,0.7890625,117.5,44.5,175.5,106.5
61,0.495,-0.19,-0.1015625,0.68500000000000005,0.6953125,410.5,55.5,466.5,106.5
62,0.44800000000000001,-0.22412499999999999,-0.1796875,0.68212499999999998,0.7890625,58.5,44.5,116.5,106.5
63,0.45100000000000001,-0.22762499999999999,-0.2734375,0.67862500000000003,0.9453125,608.5,337.5,666.5,415.5
64,0.95700000000000007,-0.20849999999999994,-0.4453125,1.1665000000000001,0.9296875,687.5,423.5,775.5,511.5
65,0.64900000000000002,-0.25312499999999993,-0.2578125,0.90312500000000007,0.9296875,0.5,257.5,74.5,333.5
66,0.57400000000000007,-0.18818750000000001,-0.2578125,0.79618750000000005,0.9296875,75.5,257.5,138.5,333.5
67,0.54900000000000004,-0.21199999999999999,-0.2578125,0.78800000000000003,0.9453125,760.5,338.5,824.5,415.5
68,0.64700000000000002,-0.19475000000000003,-0.2578125,0.86775000000000002,0.9296875,139.5,257.5,207.5,333.5
